knee_angle,hip_angle,knee_to_ankle_distance,hip_to_floor_distance,hip_rel_x,hip_rel_y,knee_rel_x,knee_rel_y,ankle_rel_x,ankle_rel_y,thigh_to_floor_angle,thigh_to_floor_angle_smooth,thigh_angle_change,angle_change,descent_score,depth_score,ascent_score,repetition
61.061677653116426,39.74765358207433,0.1355945299252016,0.1776980757713318,0.05112440884113312,0.13555097579956055,-0.06244340538978577,0.13754531741142273,0.0,0.0,86.29879425600441,88.58936612896696,3.65399111826936,2.9692695319898093,89.65517241379311,60.0,77.41935483870968,2
53.00093814618189,8.504307740806308,0.13736385259688233,0.16395050287246704,0.05200552940368652,0.12409964203834534,-0.05310069024562836,0.13541042804718018,0.0,0.0,66.99786102216063,83.02181543750856,19.30093323384378,19.30093323384378,89.65517241379311,60.0,77.41935483870968,2
60.941698336092195,13.103738709402416,0.14199679602762455,0.1761486530303955,0.05334794521331787,0.11691288650035858,-0.04886007308959961,0.1326906681060791,0.0,0.0,78.85888475598776,80.52708135210665,11.861023733827125,-11.861023733827125,89.65517241379311,60.0,77.41935483870968,2
59.33052394640157,15.089549139988028,0.04703317742245519,0.14541244506835938,0.051206931471824646,0.09385386109352112,-0.041106075048446655,0.10687869787216187,0.0,0.0,81.5059461259874,78.41537154003505,2.6470613699996477,-2.6470613699996477,89.65517241379311,60.0,77.41935483870968,2
6.011815581518506,31.726005840129623,0.046386984480154485,0.14537805318832397,0.04891738295555115,0.06561173498630524,-0.03810496628284454,0.07804159820079803,0.0,0.0,86.95271993848091,78.57885296065417,5.446773812493504,-5.446773812493504,89.65517241379311,60.0,77.41935483870968,2
7.4019494999128375,19.85850777967825,0.03612610618933766,0.14328229427337646,0.04691445827484131,0.04421475529670715,-0.03882420063018799,0.04438430070877075,0.0,0.0,80.46622675701276,81.94594439436722,6.486493181468148,6.486493181468148,89.65517241379311,60.0,77.41935483870968,2
58.48181018024485,32.31630830004014,0.10511496475094825,0.14869987964630127,0.036878302693367004,-0.007068663835525513,-0.04230429232120514,-0.011374607682228088,0.0,0.0,88.28726685290438,84.30303991859637,7.821040095891618,-7.821040095891618,89.65517241379311,60.0,77.41935483870968,2
101.6210039703875,104.3502653263441,0.18381916873604184,0.2824191451072693,0.017202839255332947,0.11051623523235321,-0.053607866168022156,0.038260310888290405,0.0,0.0,55.65078231181346,43.138946638568896,32.63648454109092,32.63648454109092,89.65517241379311,60.0,77.41935483870968,2
104.16093360480474,105.51985512619311,0.18515894358554474,0.28620654344558716,0.025216251611709595,0.18686558306217194,-0.05632279813289642,0.10751557350158691,0.0,0.0,53.71773397539992,43.55183610065567,1.9330483364135347,1.9330483364135347,89.65517241379311,60.0,77.41935483870968,2
109.58309527770228,109.66124789827033,0.18684943829382356,0.29741424322128296,0.03864595293998718,0.2332441806793213,-0.05771130323410034,0.15025077760219574,0.0,0.0,49.680767155413974,47.95514251604502,4.036966819985949,4.036966819985949,89.65517241379311,60.0,77.41935483870968,2
